,Unnamed: 0,C_LZ,C_bzip,C_gzip,LZ,LZ_rev,bzip,bzip_rev,conservativity,gzip,gzip_rev,max_model_size,monotonicity,num_chars,order_num,order_type,quantifier,quantity,uniformity
0,0,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,0,lex,at_least_4,True,1.0
1,1,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,0,lex,at_least_6,True,1.0
2,2,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,0,lex,at_least_6_or_at_most_2,True,1.0
3,3,5.0,37.0,21.0,3,2,37,37,True,21,21,1,non,4,0,lex,even,True,0.75
4,4,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,0,lex,at_most_3,True,1.0
5,5,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,0,lex,at_least_3,True,1.0
6,6,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,0,lex,first_3,False,1.0
7,7,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,0,lex,last_3,False,1.0
8,8,6.0,37.0,21.0,3,3,37,37,True,21,21,1,down,4,0,lex,not_all,True,0.75
9,9,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,0,lex,not_only,True,0.75
10,10,5.0,37.0,21.0,3,2,37,37,True,21,21,1,up,4,0,lex,most,True,0.75
11,11,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,0,lex,M,True,0.75
12,12,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,1,lex,at_least_4,True,1.0
13,13,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,1,lex,at_least_6,True,1.0
14,14,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,1,lex,at_least_6_or_at_most_2,True,1.0
15,15,5.0,37.0,21.0,3,2,37,37,True,21,21,1,non,4,1,lex,even,True,0.75
16,16,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,1,lex,at_most_3,True,1.0
17,17,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,1,lex,at_least_3,True,1.0
18,18,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,1,lex,first_3,False,1.0
19,19,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,1,lex,last_3,False,1.0
20,20,6.0,37.0,21.0,3,3,37,37,True,21,21,1,down,4,1,lex,not_all,True,0.75
21,21,5.0,37.0,21.0,2,3,37,37,False,21,21,1,up,4,1,lex,not_only,True,0.75
22,22,5.0,37.0,21.0,3,2,37,37,True,21,21,1,up,4,1,lex,most,True,0.75
23,23,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,1,lex,M,True,0.75
24,24,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,2,lex,at_least_4,True,1.0
25,25,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,2,lex,at_least_6,True,1.0
26,26,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,2,lex,at_least_6_or_at_most_2,True,1.0
27,27,5.0,37.0,21.0,3,2,37,37,True,21,21,1,non,4,2,lex,even,True,0.75
28,28,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,2,lex,at_most_3,True,1.0
29,29,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,2,lex,at_least_3,True,1.0
30,30,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,2,lex,first_3,False,1.0
31,31,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,2,lex,last_3,False,1.0
32,32,6.0,37.0,21.0,3,3,37,37,True,21,21,1,down,4,2,lex,not_all,True,0.75
33,33,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,2,lex,not_only,True,0.75
34,34,5.0,37.0,21.0,3,2,37,37,True,21,21,1,up,4,2,lex,most,True,0.75
35,35,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,2,lex,M,True,0.75
36,36,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,3,lex,at_least_4,True,1.0
37,37,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,3,lex,at_least_6,True,1.0
38,38,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,3,lex,at_least_6_or_at_most_2,True,1.0
39,39,5.0,37.0,21.0,3,2,37,37,True,21,21,1,non,4,3,lex,even,True,0.75
40,40,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,3,lex,at_most_3,True,1.0
41,41,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,3,lex,at_least_3,True,1.0
42,42,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,3,lex,first_3,False,1.0
43,43,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,3,lex,last_3,False,1.0
44,44,5.0,37.0,21.0,2,3,37,37,True,21,21,1,down,4,3,lex,not_all,True,0.75
45,45,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,3,lex,not_only,True,0.75
46,46,5.0,37.0,21.0,3,2,37,37,True,21,21,1,up,4,3,lex,most,True,0.75
47,47,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,3,lex,M,True,0.75
48,48,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,4,lex,at_least_4,True,1.0
49,49,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,4,lex,at_least_6,True,1.0
50,50,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,4,lex,at_least_6_or_at_most_2,True,1.0
51,51,5.0,37.0,21.0,3,2,37,37,True,21,21,1,non,4,4,lex,even,True,0.75
52,52,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,4,lex,at_most_3,True,1.0
53,53,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,4,lex,at_least_3,True,1.0
54,54,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,4,lex,first_3,False,1.0
55,55,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,4,lex,last_3,False,1.0
56,56,6.0,37.0,21.0,3,3,37,37,True,21,21,1,down,4,4,lex,not_all,True,0.75
57,57,5.0,37.0,21.0,2,3,37,37,False,21,21,1,up,4,4,lex,not_only,True,0.75
58,58,5.0,37.0,21.0,3,2,37,37,True,21,21,1,up,4,4,lex,most,True,0.75
59,59,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,4,lex,M,True,0.75
60,60,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,5,lex,at_least_4,True,1.0
61,61,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,5,lex,at_least_6,True,1.0
62,62,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,5,lex,at_least_6_or_at_most_2,True,1.0
63,63,5.0,37.0,21.0,3,2,37,37,True,21,21,1,non,4,5,lex,even,True,0.75
64,64,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,5,lex,at_most_3,True,1.0
65,65,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,5,lex,at_least_3,True,1.0
66,66,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,5,lex,first_3,False,1.0
67,67,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,5,lex,last_3,False,1.0
68,68,5.0,37.0,21.0,2,3,37,37,True,21,21,1,down,4,5,lex,not_all,True,0.75
69,69,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,5,lex,not_only,True,0.75
70,70,5.0,37.0,21.0,3,2,37,37,True,21,21,1,up,4,5,lex,most,True,0.75
71,71,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,5,lex,M,True,0.75
72,72,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,6,lex,at_least_4,True,1.0
73,73,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,6,lex,at_least_6,True,1.0
74,74,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,6,lex,at_least_6_or_at_most_2,True,1.0
75,75,6.0,37.0,21.0,3,3,37,37,True,21,21,1,non,4,6,lex,even,True,0.75
76,76,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,6,lex,at_most_3,True,1.0
77,77,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,6,lex,at_least_3,True,1.0
78,78,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,6,lex,first_3,False,1.0
79,79,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,6,lex,last_3,False,1.0
80,80,5.0,37.0,21.0,3,2,37,37,True,21,21,1,down,4,6,lex,not_all,True,0.75
81,81,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,6,lex,not_only,True,0.75
82,82,6.0,37.0,21.0,3,3,37,37,True,21,21,1,up,4,6,lex,most,True,0.75
83,83,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,6,lex,M,True,0.75
84,84,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,7,lex,at_least_4,True,1.0
85,85,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,7,lex,at_least_6,True,1.0
86,86,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,7,lex,at_least_6_or_at_most_2,True,1.0
87,87,6.0,37.0,21.0,3,3,37,37,True,21,21,1,non,4,7,lex,even,True,0.75
88,88,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,7,lex,at_most_3,True,1.0
89,89,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,7,lex,at_least_3,True,1.0
90,90,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,7,lex,first_3,False,1.0
91,91,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,7,lex,last_3,False,1.0
92,92,5.0,37.0,21.0,3,2,37,37,True,21,21,1,down,4,7,lex,not_all,True,0.75
93,93,5.0,37.0,21.0,2,3,37,37,False,21,21,1,up,4,7,lex,not_only,True,0.75
94,94,6.0,37.0,21.0,3,3,37,37,True,21,21,1,up,4,7,lex,most,True,0.75
95,95,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,7,lex,M,True,0.75
96,96,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,8,lex,at_least_4,True,1.0
97,97,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,8,lex,at_least_6,True,1.0
98,98,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,8,lex,at_least_6_or_at_most_2,True,1.0
99,99,6.0,37.0,21.0,3,3,37,37,True,21,21,1,non,4,8,lex,even,True,0.75
100,100,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,8,lex,at_most_3,True,1.0
101,101,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,8,lex,at_least_3,True,1.0
102,102,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,8,lex,first_3,False,1.0
103,103,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,8,lex,last_3,False,1.0
104,104,5.0,37.0,21.0,3,2,37,37,True,21,21,1,down,4,8,lex,not_all,True,0.75
105,105,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,8,lex,not_only,True,0.75
106,106,6.0,37.0,21.0,3,3,37,37,True,21,21,1,up,4,8,lex,most,True,0.75
107,107,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,8,lex,M,True,0.75
108,108,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,9,lex,at_least_4,True,1.0
109,109,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,9,lex,at_least_6,True,1.0
110,110,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,9,lex,at_least_6_or_at_most_2,True,1.0
111,111,6.0,37.0,21.0,3,3,37,37,True,21,21,1,non,4,9,lex,even,True,0.75
112,112,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,9,lex,at_most_3,True,1.0
113,113,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,9,lex,at_least_3,True,1.0
114,114,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,9,lex,first_3,False,1.0
115,115,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,9,lex,last_3,False,1.0
116,116,5.0,37.0,21.0,3,2,37,37,True,21,21,1,down,4,9,lex,not_all,True,0.75
117,117,5.0,37.0,21.0,2,3,37,37,False,21,21,1,up,4,9,lex,not_only,True,0.75
118,118,6.0,37.0,21.0,3,3,37,37,True,21,21,1,up,4,9,lex,most,True,0.75
119,119,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,9,lex,M,True,0.75
120,120,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,10,lex,at_least_4,True,1.0
121,121,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,10,lex,at_least_6,True,1.0
122,122,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,10,lex,at_least_6_or_at_most_2,True,1.0
123,123,6.0,37.0,21.0,3,3,37,37,True,21,21,1,non,4,10,lex,even,True,0.75
124,124,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,10,lex,at_most_3,True,1.0
125,125,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,10,lex,at_least_3,True,1.0
126,126,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,10,lex,first_3,False,1.0
127,127,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,10,lex,last_3,False,1.0
128,128,6.0,37.0,21.0,3,3,37,37,True,21,21,1,down,4,10,lex,not_all,True,0.75
129,129,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,10,lex,not_only,True,0.75
130,130,6.0,37.0,21.0,3,3,37,37,True,21,21,1,up,4,10,lex,most,True,0.75
131,131,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,10,lex,M,True,0.75
132,132,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,11,lex,at_least_4,True,1.0
133,133,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,11,lex,at_least_6,True,1.0
134,134,4.0,37.0,21.0,2,2,37,37,True,21,21,1,non,4,11,lex,at_least_6_or_at_most_2,True,1.0
135,135,6.0,37.0,21.0,3,3,37,37,True,21,21,1,non,4,11,lex,even,True,0.75
136,136,4.0,37.0,21.0,2,2,37,37,True,21,21,1,down,4,11,lex,at_most_3,True,1.0
137,137,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,11,lex,at_least_3,True,1.0
138,138,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,11,lex,first_3,False,1.0
139,139,4.0,37.0,21.0,2,2,37,37,True,21,21,1,up,4,11,lex,last_3,False,1.0
140,140,6.0,37.0,21.0,3,3,37,37,True,21,21,1,down,4,11,lex,not_all,True,0.75
141,141,5.0,37.0,21.0,3,2,37,37,False,21,21,1,up,4,11,lex,not_only,True,0.75
142,142,6.0,37.0,21.0,3,3,37,37,True,21,21,1,up,4,11,lex,most,True,0.75
143,143,6.0,37.0,21.0,3,3,37,37,False,21,21,1,up,4,11,lex,M,True,0.75
144,144,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,0,lex,at_least_4,True,1.0
145,145,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,0,lex,at_least_6,True,1.0
146,146,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,0,lex,at_least_6_or_at_most_2,True,1.0
147,147,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,non,4,0,lex,even,True,0.65
148,148,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,0,lex,at_most_3,True,1.0
149,149,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,0,lex,at_least_3,True,1.0
150,150,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,0,lex,first_3,False,1.0
151,151,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,0,lex,last_3,False,1.0
152,152,25.931568569324174,40.0,23.0,6,6,40,40,True,23,23,2,down,4,0,lex,not_all,True,0.6
153,153,28.09253261676786,38.0,23.0,6,7,38,38,False,23,23,2,up,4,0,lex,not_only,True,0.6
154,154,25.931568569324174,40.0,23.0,7,5,40,40,True,23,23,2,up,4,0,lex,most,True,0.7
155,155,25.931568569324174,40.0,23.0,7,5,40,40,False,23,23,2,up,4,0,lex,M,True,0.7
156,156,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,1,lex,at_least_4,True,1.0
157,157,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,1,lex,at_least_6,True,1.0
158,158,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,1,lex,at_least_6_or_at_most_2,True,1.0
159,159,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,non,4,1,lex,even,True,0.65
160,160,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,1,lex,at_most_3,True,1.0
161,161,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,1,lex,at_least_3,True,1.0
162,162,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,1,lex,first_3,False,1.0
163,163,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,1,lex,last_3,False,1.0
164,164,25.931568569324174,40.0,23.0,6,6,40,40,True,23,23,2,down,4,1,lex,not_all,True,0.6
165,165,17.287712379549447,39.5,23.0,4,4,39,40,False,23,23,2,up,4,1,lex,not_only,True,0.6
166,166,25.931568569324174,40.0,23.0,7,5,40,40,True,23,23,2,up,4,1,lex,most,True,0.7
167,167,25.931568569324174,40.0,23.0,7,5,40,40,False,23,23,2,up,4,1,lex,M,True,0.7
168,168,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,2,lex,at_least_4,True,1.0
169,169,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,2,lex,at_least_6,True,1.0
170,170,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,2,lex,at_least_6_or_at_most_2,True,1.0
171,171,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,non,4,2,lex,even,True,0.65
172,172,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,2,lex,at_most_3,True,1.0
173,173,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,2,lex,at_least_3,True,1.0
174,174,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,2,lex,first_3,False,1.0
175,175,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,2,lex,last_3,False,1.0
176,176,28.09253261676786,38.0,23.0,6,7,38,38,True,23,23,2,down,4,2,lex,not_all,True,0.6
177,177,25.931568569324174,40.0,23.0,6,6,40,40,False,23,23,2,up,4,2,lex,not_only,True,0.6
178,178,28.09253261676786,37.0,23.0,7,6,37,37,True,23,23,2,up,4,2,lex,most,True,0.7
179,179,28.09253261676786,37.0,23.0,7,6,37,37,False,23,23,2,up,4,2,lex,M,True,0.7
180,180,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,3,lex,at_least_4,True,1.0
181,181,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,3,lex,at_least_6,True,1.0
182,182,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,3,lex,at_least_6_or_at_most_2,True,1.0
183,183,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,non,4,3,lex,even,True,0.65
184,184,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,3,lex,at_most_3,True,1.0
185,185,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,3,lex,at_least_3,True,1.0
186,186,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,3,lex,first_3,False,1.0
187,187,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,3,lex,last_3,False,1.0
188,188,17.287712379549447,39.5,23.0,4,4,39,40,True,23,23,2,down,4,3,lex,not_all,True,0.6
189,189,25.931568569324174,40.0,23.0,6,6,40,40,False,23,23,2,up,4,3,lex,not_only,True,0.6
190,190,23.77060452188049,40.0,23.0,6,5,40,40,True,23,23,2,up,4,3,lex,most,True,0.7
191,191,23.77060452188049,40.0,23.0,6,5,40,40,False,23,23,2,up,4,3,lex,M,True,0.7
192,192,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,4,lex,at_least_4,True,1.0
193,193,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,4,lex,at_least_6,True,1.0
194,194,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,4,lex,at_least_6_or_at_most_2,True,1.0
195,195,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,non,4,4,lex,even,True,0.65
196,196,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,4,lex,at_most_3,True,1.0
197,197,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,4,lex,at_least_3,True,1.0
198,198,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,4,lex,first_3,False,1.0
199,199,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,4,lex,last_3,False,1.0
200,200,28.09253261676786,38.0,23.0,6,7,38,38,True,23,23,2,down,4,4,lex,not_all,True,0.6
201,201,17.287712379549447,39.5,23.0,4,4,39,40,False,23,23,2,up,4,4,lex,not_only,True,0.6
202,202,28.09253261676786,37.0,23.0,7,6,37,37,True,23,23,2,up,4,4,lex,most,True,0.7
203,203,28.09253261676786,37.0,23.0,7,6,37,37,False,23,23,2,up,4,4,lex,M,True,0.7
204,204,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,5,lex,at_least_4,True,1.0
205,205,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,5,lex,at_least_6,True,1.0
206,206,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,5,lex,at_least_6_or_at_most_2,True,1.0
207,207,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,non,4,5,lex,even,True,0.65
208,208,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,5,lex,at_most_3,True,1.0
209,209,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,5,lex,at_least_3,True,1.0
210,210,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,5,lex,first_3,False,1.0
211,211,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,5,lex,last_3,False,1.0
212,212,17.287712379549447,39.5,23.0,4,4,39,40,True,23,23,2,down,4,5,lex,not_all,True,0.6
213,213,28.09253261676786,38.0,23.0,6,7,38,38,False,23,23,2,up,4,5,lex,not_only,True,0.6
214,214,23.77060452188049,40.0,23.0,6,5,40,40,True,23,23,2,up,4,5,lex,most,True,0.7
215,215,23.77060452188049,40.0,23.0,6,5,40,40,False,23,23,2,up,4,5,lex,M,True,0.7
216,216,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,6,lex,at_least_4,True,1.0
217,217,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,6,lex,at_least_6,True,1.0
218,218,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,6,lex,at_least_6_or_at_most_2,True,1.0
219,219,25.931568569324174,40.0,23.0,6,6,40,40,True,23,23,2,non,4,6,lex,even,True,0.65
220,220,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,6,lex,at_most_3,True,1.0
221,221,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,6,lex,at_least_3,True,1.0
222,222,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,6,lex,first_3,False,1.0
223,223,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,6,lex,last_3,False,1.0
224,224,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,down,4,6,lex,not_all,True,0.6
225,225,28.09253261676786,38.0,23.0,6,7,38,38,False,23,23,2,up,4,6,lex,not_only,True,0.6
226,226,30.25349666421154,39.5,23.0,7,7,39,40,True,23,23,2,up,4,6,lex,most,True,0.7
227,227,30.25349666421154,39.5,23.0,7,7,39,40,False,23,23,2,up,4,6,lex,M,True,0.7
228,228,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,7,lex,at_least_4,True,1.0
229,229,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,7,lex,at_least_6,True,1.0
230,230,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,7,lex,at_least_6_or_at_most_2,True,1.0
231,231,25.931568569324174,40.0,23.0,6,6,40,40,True,23,23,2,non,4,7,lex,even,True,0.65
232,232,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,7,lex,at_most_3,True,1.0
233,233,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,7,lex,at_least_3,True,1.0
234,234,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,7,lex,first_3,False,1.0
235,235,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,7,lex,last_3,False,1.0
236,236,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,down,4,7,lex,not_all,True,0.6
237,237,17.287712379549447,39.5,23.0,4,4,39,40,False,23,23,2,up,4,7,lex,not_only,True,0.6
238,238,30.25349666421154,39.5,23.0,7,7,39,40,True,23,23,2,up,4,7,lex,most,True,0.7
239,239,30.25349666421154,39.5,23.0,7,7,39,40,False,23,23,2,up,4,7,lex,M,True,0.7
240,240,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,8,lex,at_least_4,True,1.0
241,241,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,8,lex,at_least_6,True,1.0
242,242,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,8,lex,at_least_6_or_at_most_2,True,1.0
243,243,28.09253261676786,38.0,23.0,6,7,38,38,True,23,23,2,non,4,8,lex,even,True,0.65
244,244,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,8,lex,at_most_3,True,1.0
245,245,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,8,lex,at_least_3,True,1.0
246,246,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,8,lex,first_3,False,1.0
247,247,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,8,lex,last_3,False,1.0
248,248,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,down,4,8,lex,not_all,True,0.6
249,249,25.931568569324174,40.0,23.0,6,6,40,40,False,23,23,2,up,4,8,lex,not_only,True,0.6
250,250,28.09253261676786,37.0,23.0,6,7,37,37,True,23,23,2,up,4,8,lex,most,True,0.7
251,251,28.09253261676786,37.0,23.0,6,7,37,37,False,23,23,2,up,4,8,lex,M,True,0.7
252,252,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,9,lex,at_least_4,True,1.0
253,253,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,9,lex,at_least_6,True,1.0
254,254,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,9,lex,at_least_6_or_at_most_2,True,1.0
255,255,28.09253261676786,38.0,23.0,6,7,38,38,True,23,23,2,non,4,9,lex,even,True,0.65
256,256,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,9,lex,at_most_3,True,1.0
257,257,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,9,lex,at_least_3,True,1.0
